candidate_id,name_tr,name_en,category_tr,target_state,preferred_source,exists_in_current_catalog,existing_food_id,existing_food_name,existing_match_confidence,original_match_status,usda_food_id,usda_name_en,usda_calories_100g,usda_protein_100g,usda_carbs_100g,usda_fat_100g,usda_fiber_100g,usda_sugar_100g,usda_sodium_mg_100g,usda_score,state_match,base_food_match,category_match,variant_warning,missing_nutrient_warning,audit_decision,audit_note
wl_327,Domates Çorbası,Tomato soup,Çorba,any,TURKOMP_OR_RECIPE,true,35,Domates Çorbası,exact,recipe_or_turkomp_needed,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_328,Tavuk Suyu Çorbası,Chicken broth soup,Çorba,any,USDA,false,,,none,no_source_match,,,,,,,,,,,,,,,,manual_review_new_food,No USDA candidates passed strict scoring filters.
wl_329,Analı Kızlı Çorbası,Anali kizli soup,Çorba,any,TURKOMP_OR_RECIPE,false,,,none,recipe_or_turkomp_needed,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_330,İşkembe Çorbası,Tripe soup,Çorba,any,TURKOMP_OR_RECIPE,true,118,İşkembe Çorbası,exact,recipe_or_turkomp_needed,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_331,Menemen,Menemen,Türk Ev Yemekleri,any,TURKOMP_OR_RECIPE,true,23,Menemen,exact,recipe_or_turkomp_needed,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_332,Çılbır,Cilbir,Türk Ev Yemekleri,any,TURKOMP_OR_RECIPE,false,,,none,recipe_or_turkomp_needed,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_333,Türlü,Mixed vegetable stew,Türk Ev Yemekleri,any,TURKOMP_OR_RECIPE,false,,,none,recipe_or_turkomp_needed,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_334,Sulu Köfte,Sulu kofte stew,Türk Ev Yemekleri,any,TURKOMP_OR_RECIPE,false,,,none,recipe_or_turkomp_needed,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_335,Ali Nazik,Ali nazik,Türk Ev Yemekleri,any,TURKOMP_OR_RECIPE,false,,,none,recipe_or_turkomp_needed,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_336,Patlıcan Salatası (Közlenmiş),Roasted eggplant salad,Türk Ev Yemekleri,grilled,TURKOMP_OR_RECIPE,false,,,none,recipe_or_turkomp_needed,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_337,Sigara Böreği,Sigara boregi,Türk Ev Yemekleri,any,TURKOMP_OR_RECIPE,false,,,none,recipe_or_turkomp_needed,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_338,Su Böreği,Su boregi,Türk Ev Yemekleri,any,TURKOMP_OR_RECIPE,false,,,none,recipe_or_turkomp_needed,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_339,Kaygana,Kaygana,Türk Ev Yemekleri,any,TURKOMP_OR_RECIPE,false,,,none,recipe_or_turkomp_needed,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_340,Pişi,Pisi fried dough,Türk Ev Yemekleri,any,TURKOMP_OR_RECIPE,false,,,none,recipe_or_turkomp_needed,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_341,Haydari,Haydari,Türk Ev Yemekleri,any,TURKOMP_OR_RECIPE,false,,,none,recipe_or_turkomp_needed,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_342,Acılı Ezme,Spicy tomato dip,Türk Ev Yemekleri,any,TURKOMP_OR_RECIPE,false,,,none,recipe_or_turkomp_needed,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_343,Orman Kebabı,Orman kebabi,Türk Ev Yemekleri,any,TURKOMP_OR_RECIPE,false,,,none,recipe_or_turkomp_needed,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_344,Karnıyarık,Karniyarik,Türk Ev Yemekleri,any,TURKOMP_OR_RECIPE,true,41,Karnıyarık,exact,recipe_or_turkomp_needed,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_345,Imam Bayıldı,Imam bayildi,Türk Ev Yemekleri,any,TURKOMP_OR_RECIPE,true,111,İmam Bayıldı,exact,recipe_or_turkomp_needed,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_346,Mücver,Mucver zucchini fritters,Türk Ev Yemekleri,any,TURKOMP_OR_RECIPE,true,193,Mücver,exact,recipe_or_turkomp_needed,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_347,Kısır,Kisir bulgur salad,Türk Ev Yemekleri,any,TURKOMP_OR_RECIPE,true,138,Kısır,exact,recipe_or_turkomp_needed,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_348,Çoban Salata,Coban salad,Türk Ev Yemekleri,any,TURKOMP_OR_RECIPE,true,195,Çoban Salata,exact,recipe_or_turkomp_needed,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_349,Piyaz,Piyaz bean salad,Türk Ev Yemekleri,any,TURKOMP_OR_RECIPE,true,196,Piyaz,exact,recipe_or_turkomp_needed,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_350,Lahmacun,Lahmacun,Türk Ev Yemekleri,any,TURKOMP_OR_RECIPE,true,28,Lahmacun,exact,recipe_or_turkomp_needed,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_351,Pide (Kaşarlı),Cheese pide,Türk Ev Yemekleri,any,TURKOMP_OR_RECIPE,true,29,Pide (Kaşarlı),exact,recipe_or_turkomp_needed,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_352,Döner (Tavuk),Chicken doner,Türk Ev Yemekleri,any,TURKOMP_OR_RECIPE,true,26,Döner (Tavuk),exact,recipe_or_turkomp_needed,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_353,Döner (Et),Beef doner,Türk Ev Yemekleri,any,TURKOMP_OR_RECIPE,true,27,Döner (Et),exact,recipe_or_turkomp_needed,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_354,İskender Kebap,Iskender kebab,Türk Ev Yemekleri,any,TURKOMP_OR_RECIPE,true,32,İskender Kebap,exact,recipe_or_turkomp_needed,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_355,Adana Kebap,Adana kebab,Türk Ev Yemekleri,any,TURKOMP_OR_RECIPE,true,89,Adana Kebap,exact,recipe_or_turkomp_needed,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_356,Urfa Kebap,Urfa kebab,Türk Ev Yemekleri,any,TURKOMP_OR_RECIPE,false,,,none,recipe_or_turkomp_needed,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_357,Tavuk Şiş,Chicken shish kebab,Türk Ev Yemekleri,grilled,TURKOMP_OR_RECIPE,true,136,Tavuk Şiş,medium,recipe_or_turkomp_needed,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_358,Kuzu Şiş,Lamb shish kebab,Türk Ev Yemekleri,grilled,TURKOMP_OR_RECIPE,false,,,none,recipe_or_turkomp_needed,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_359,Mantı,Manti dumplings,Türk Ev Yemekleri,any,TURKOMP_OR_RECIPE,true,31,Mantı,exact,recipe_or_turkomp_needed,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_360,Börek (Peynirli),Cheese borek,Türk Ev Yemekleri,any,TURKOMP_OR_RECIPE,true,30,"Börek (Peynirli, Fırın)",medium,recipe_or_turkomp_needed,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_361,Gözleme (Ispanaklı),Spinach gozleme,Türk Ev Yemekleri,any,TURKOMP_OR_RECIPE,true,48,Gözleme (Peynirli),strong,recipe_or_turkomp_needed,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_362,Gözleme (Peynirli),Cheese gozleme,Türk Ev Yemekleri,any,TURKOMP_OR_RECIPE,true,48,Gözleme (Peynirli),exact,recipe_or_turkomp_needed,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_363,Kumpir,Kumpir stuffed potato,Türk Ev Yemekleri,any,TURKOMP_OR_RECIPE,true,203,Kumpir,exact,recipe_or_turkomp_needed,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_364,Köfte (Ev Usulü),Homemade meatballs,Türk Ev Yemekleri,any,TURKOMP_OR_RECIPE,true,180,Köfte (Ev Yapımı),strong,recipe_or_turkomp_needed,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_365,Fasulye Pilaki,Bean pilaki,Türk Ev Yemekleri,any,TURKOMP_OR_RECIPE,true,235,Fasulye Pilaki,exact,recipe_or_turkomp_needed,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_366,Zeytinyağlı Fasulye,Green beans in olive oil,Türk Ev Yemekleri,any,TURKOMP_OR_RECIPE,true,110,Zeytinyağlı Fasulye,exact,recipe_or_turkomp_needed,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_367,Zeytinyağlı Enginar,Artichoke in olive oil,Türk Ev Yemekleri,any,TURKOMP_OR_RECIPE,true,234,Zeytinyağlı Enginar,exact,recipe_or_turkomp_needed,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_368,Zeytinyağlı Barbunya,Kidney beans in olive oil,Türk Ev Yemekleri,any,TURKOMP_OR_RECIPE,false,,,none,recipe_or_turkomp_needed,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_369,Hünkar Beğendi,Hunkar begendi,Türk Ev Yemekleri,any,TURKOMP_OR_RECIPE,true,114,Hünkar Beğendi,exact,recipe_or_turkomp_needed,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_370,Etli Nohut,Chickpeas with meat,Türk Ev Yemekleri,any,TURKOMP_OR_RECIPE,true,115,Etli Nohut,exact,recipe_or_turkomp_needed,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_371,Sarma (Yaprak),Stuffed grape leaves,Türk Ev Yemekleri,any,TURKOMP_OR_RECIPE,false,,,none,recipe_or_turkomp_needed,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_372,Cacık,Cacik yogurt dip,Türk Ev Yemekleri,any,TURKOMP_OR_RECIPE,true,42,Cacık,exact,recipe_or_turkomp_needed,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_373,Tarator,Tarator walnut sauce,Türk Ev Yemekleri,any,TURKOMP_OR_RECIPE,false,,,none,recipe_or_turkomp_needed,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_374,Tantuni,Tantuni wrap,Türk Ev Yemekleri,any,TURKOMP_OR_RECIPE,false,,,none,recipe_or_turkomp_needed,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_375,Kokoreç,Kokorec,Türk Ev Yemekleri,any,TURKOMP_OR_RECIPE,true,120,Kokoreç,exact,recipe_or_turkomp_needed,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_376,Midye Dolma,Stuffed mussels,Türk Ev Yemekleri,any,TURKOMP_OR_RECIPE,true,121,Midye Dolma,exact,recipe_or_turkomp_needed,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_377,Reçel (Çilek),Strawberry jam,Kahvaltılık,any,TURKOMP_OR_RECIPE,true,133,Reçel (Kayısı),medium,recipe_or_turkomp_needed,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_378,Fransız Tostu,French toast,Kahvaltılık,any,TURKOMP_OR_RECIPE,false,,,none,recipe_or_turkomp_needed,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_379,Sahanda Sucuk,Sucuk pan-fried,Kahvaltılık,fried,TURKOMP_OR_RECIPE,false,,,none,recipe_or_turkomp_needed,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_380,Sahanda Yumurta,Pan fried eggs,Kahvaltılık,fried,TURKOMP_OR_RECIPE,true,174,Sahanda Yumurta,medium,recipe_or_turkomp_needed,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_381,Omlet (Peynirli),Cheese omelette,Kahvaltılık,any,TURKOMP_OR_RECIPE,true,24,Omlet,strong,recipe_or_turkomp_needed,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_382,Omlet (Sebzeli),Vegetable omelette,Kahvaltılık,any,TURKOMP_OR_RECIPE,true,24,Omlet,strong,recipe_or_turkomp_needed,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_383,Granola Kase,Granola bowl,Kahvaltılık,any,TURKOMP_OR_RECIPE,false,,,none,recipe_or_turkomp_needed,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_384,Peynir-Zeytin Tabağı,Cheese olive plate,Kahvaltılık,any,TURKOMP_OR_RECIPE,false,,,none,recipe_or_turkomp_needed,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_385,Bal,Honey,Kahvaltılık,any,USDA,true,132,Bal,exact,can_update_from_usda,255,Honey,304,0.3,82.4,0,0.2,82.12,4,85,true,true,true,,,approved_existing_food_update,Mevcut katalog girdisi (Bal) ile USDA eşleşmesi onaylandı; güncelleme adayı.
wl_386,Tahin-Pekmez,Tahini molasses,Kahvaltılık,any,TURKOMP_OR_RECIPE,true,210,Tahin Pekmez,exact,recipe_or_turkomp_needed,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_387,Pancake,Pancake,Kahvaltılık,any,TURKOMP_OR_RECIPE,false,,,none,recipe_or_turkomp_needed,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_388,Waffle,Waffle,Kahvaltılık,any,TURKOMP_OR_RECIPE,true,212,Waffle,exact,recipe_or_turkomp_needed,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_389,Galeta,Cracker plain,Atıştırmalık,any,USDA,false,,,none,wrong_or_weak_match,2085,Bread Crumbs,266,8.85,49.42,3.33,2.7,5.67,490,21.6667,true,false,true,,,reject_wrong_usda_match,"USDA adayında istenmeyen ürün tipi: ""unu"". Alternatif USDA adayı da uygun değil."
wl_390,Kurabiye (Ev Yapımı),Homemade cookie,Atıştırmalık,any,TURKOMP_OR_RECIPE,false,,,none,recipe_or_turkomp_needed,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_391,Cips (Patates),Potato chips,Atıştırmalık,any,OPEN_FOOD_FACTS,true,222,Cips (Patates),exact,open_food_facts_needed,,,,,,,,,,,,,,,,open_food_facts_needed,Packaged/branded product — use Open Food Facts barcode lookup; USDA skipped.
wl_392,Mısır Cipsi,Corn chips,Atıştırmalık,any,OPEN_FOOD_FACTS,false,,,none,open_food_facts_needed,,,,,,,,,,,,,,,,open_food_facts_needed,Packaged/branded product — use Open Food Facts barcode lookup; USDA skipped.
wl_393,Protein Bar,Protein bar,Atıştırmalık,any,OPEN_FOOD_FACTS,true,134,Protein Bar,exact,open_food_facts_needed,,,,,,,,,,,,,,,,open_food_facts_needed,Packaged/branded product — use Open Food Facts barcode lookup; USDA skipped.
wl_394,Granola Bar,Granola bar,Atıştırmalık,any,OPEN_FOOD_FACTS,true,225,Granola Bar,exact,open_food_facts_needed,,,,,,,,,,,,,,,,open_food_facts_needed,Packaged/branded product — use Open Food Facts barcode lookup; USDA skipped.
wl_395,Popcorn (Tuzsuz),Popcorn unsalted,Atıştırmalık,plain,USDA,true,224,Popcorn,strong,no_source_match,,,,,,,,,,,,,,,,manual_review_existing_food,Katalogda mevcut; USDA adayı yok veya zayıf. Manuel doğrulama gerekli.
wl_396,Bisküvi (Petibör),Tea biscuit,Atıştırmalık,any,OPEN_FOOD_FACTS,true,219,Bisküvi (Petibör),exact,open_food_facts_needed,,,,,,,,,,,,,,,,open_food_facts_needed,Packaged/branded product — use Open Food Facts barcode lookup; USDA skipped.
wl_397,Çikolata (Sütlü),Milk chocolate,Atıştırmalık,any,OPEN_FOOD_FACTS,true,220,Çikolata (Sütlü),exact,open_food_facts_needed,,,,,,,,,,,,,,,,open_food_facts_needed,Packaged/branded product — use Open Food Facts barcode lookup; USDA skipped.
wl_398,Dondurma (Sade Vanilya),Vanilla ice cream,Atıştırmalık,any,OPEN_FOOD_FACTS,false,,,none,open_food_facts_needed,,,,,,,,,,,,,,,,open_food_facts_needed,Packaged/branded product — use Open Food Facts barcode lookup; USDA skipped.
wl_399,Baklava,Baklava,Tatlı,any,TURKOMP_OR_RECIPE,true,43,Baklava,exact,recipe_or_turkomp_needed,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_400,Künefe,Kunefe,Tatlı,any,TURKOMP_OR_RECIPE,true,44,Künefe,exact,recipe_or_turkomp_needed,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_401,Sütlaç,Sutlac rice pudding,Tatlı,any,TURKOMP_OR_RECIPE,true,126,Sütlaç,exact,recipe_or_turkomp_needed,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_402,Kazandibi,Kazandibi,Tatlı,any,TURKOMP_OR_RECIPE,false,,,none,recipe_or_turkomp_needed,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_403,Revani,Revani semolina cake,Tatlı,any,TURKOMP_OR_RECIPE,true,125,Revani,exact,recipe_or_turkomp_needed,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_404,Lokma,Lokma,Tatlı,any,TURKOMP_OR_RECIPE,true,227,Lokma,exact,recipe_or_turkomp_needed,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_405,Helva,Halva,Tatlı,any,TURKOMP_OR_RECIPE,true,128,Helva (Tahin),strong,recipe_or_turkomp_needed,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_406,Tiramisu,Tiramisu,Tatlı,any,TURKOMP_OR_RECIPE,false,,,none,recipe_or_turkomp_needed,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_407,Cheesecake,Cheesecake,Tatlı,any,TURKOMP_OR_RECIPE,false,,,none,recipe_or_turkomp_needed,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_408,Brownie,Brownie,Tatlı,any,TURKOMP_OR_RECIPE,false,,,none,recipe_or_turkomp_needed,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
