candidate_id,name_tr,name_en,target_state,preferred_source,candidate_1_food_id,candidate_1_name_en,candidate_1_name_tr,candidate_1_category,candidate_1_calories_100g,candidate_1_protein_100g,candidate_1_carbs_100g,candidate_1_fat_100g,candidate_1_fiber_100g,candidate_1_sugar_100g,candidate_1_sodium_mg_100g,candidate_1_score,candidate_2_food_id,candidate_2_name_en,candidate_2_name_tr,candidate_2_category,candidate_2_calories_100g,candidate_2_protein_100g,candidate_2_carbs_100g,candidate_2_fat_100g,candidate_2_fiber_100g,candidate_2_sugar_100g,candidate_2_sodium_mg_100g,candidate_2_score,candidate_3_food_id,candidate_3_name_en,candidate_3_name_tr,candidate_3_category,candidate_3_calories_100g,candidate_3_protein_100g,candidate_3_carbs_100g,candidate_3_fat_100g,candidate_3_fiber_100g,candidate_3_sugar_100g,candidate_3_sodium_mg_100g,candidate_3_score,match_status,review_note
wl_317,Avokado Yağı,Avocado oil,any,USDA,87,Avocado Oil,Avokado yağı,Yağlar,884,0,0,100,0,0,0,85,,,,,,,,,,,,,,,,,,,,,,,,,can_update_from_usda,"Strong USDA match — name, state, and category align; quick human confirm then import."
wl_318,Tereyağı (Tuzsuz),Butter unsalted,any,USDA,4335,"Chunky Peanut Butter, Unsalted","Parçacıklı Fıstık Ezmesi, Tuzsuz",Baklagiller,589,24.06,21.57,49.94,8,8.41,17,71,5396,Unsalted Butter,Tuzsuz tereyağı,Yağlar,717,0.85,0.06,81.11,0,0.06,11,55,,,,,,,,,,,,,can_update_from_usda,"Strong USDA match — name, state, and category align; quick human confirm then import."
wl_319,Paça Çorbası,Trotter soup,any,TURKOMP_OR_RECIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_320,Lahana Çorbası,Cabbage soup,any,TURKOMP_OR_RECIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_321,Sebze Çorbası,Mixed vegetable soup,any,TURKOMP_OR_RECIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_322,Balık Çorbası,Fish soup,any,TURKOMP_OR_RECIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_323,Mercimek Çorbası,Lentil soup,any,TURKOMP_OR_RECIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_324,Ezogelin Çorbası,Ezogelin soup,any,TURKOMP_OR_RECIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_325,Tarhana Çorbası,Tarhana soup,any,TURKOMP_OR_RECIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_326,Yayla Çorbası,Yayla soup,any,TURKOMP_OR_RECIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_327,Domates Çorbası,Tomato soup,any,TURKOMP_OR_RECIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_328,Tavuk Suyu Çorbası,Chicken broth soup,any,USDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_source_match,No USDA candidates passed strict scoring filters.
wl_329,Analı Kızlı Çorbası,Anali kizli soup,any,TURKOMP_OR_RECIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_330,İşkembe Çorbası,Tripe soup,any,TURKOMP_OR_RECIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_331,Menemen,Menemen,any,TURKOMP_OR_RECIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_332,Çılbır,Cilbir,any,TURKOMP_OR_RECIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_333,Türlü,Mixed vegetable stew,any,TURKOMP_OR_RECIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_334,Sulu Köfte,Sulu kofte stew,any,TURKOMP_OR_RECIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_335,Ali Nazik,Ali nazik,any,TURKOMP_OR_RECIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_336,Patlıcan Salatası (Közlenmiş),Roasted eggplant salad,grilled,TURKOMP_OR_RECIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_337,Sigara Böreği,Sigara boregi,any,TURKOMP_OR_RECIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_338,Su Böreği,Su boregi,any,TURKOMP_OR_RECIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_339,Kaygana,Kaygana,any,TURKOMP_OR_RECIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_340,Pişi,Pisi fried dough,any,TURKOMP_OR_RECIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_341,Haydari,Haydari,any,TURKOMP_OR_RECIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_342,Acılı Ezme,Spicy tomato dip,any,TURKOMP_OR_RECIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_343,Orman Kebabı,Orman kebabi,any,TURKOMP_OR_RECIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_344,Karnıyarık,Karniyarik,any,TURKOMP_OR_RECIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_345,Imam Bayıldı,Imam bayildi,any,TURKOMP_OR_RECIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_346,Mücver,Mucver zucchini fritters,any,TURKOMP_OR_RECIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_347,Kısır,Kisir bulgur salad,any,TURKOMP_OR_RECIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_348,Çoban Salata,Coban salad,any,TURKOMP_OR_RECIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_349,Piyaz,Piyaz bean salad,any,TURKOMP_OR_RECIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_350,Lahmacun,Lahmacun,any,TURKOMP_OR_RECIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_351,Pide (Kaşarlı),Cheese pide,any,TURKOMP_OR_RECIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_352,Döner (Tavuk),Chicken doner,any,TURKOMP_OR_RECIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_353,Döner (Et),Beef doner,any,TURKOMP_OR_RECIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_354,İskender Kebap,Iskender kebab,any,TURKOMP_OR_RECIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_355,Adana Kebap,Adana kebab,any,TURKOMP_OR_RECIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_356,Urfa Kebap,Urfa kebab,any,TURKOMP_OR_RECIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_357,Tavuk Şiş,Chicken shish kebab,grilled,TURKOMP_OR_RECIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_358,Kuzu Şiş,Lamb shish kebab,grilled,TURKOMP_OR_RECIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_359,Mantı,Manti dumplings,any,TURKOMP_OR_RECIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_360,Börek (Peynirli),Cheese borek,any,TURKOMP_OR_RECIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_361,Gözleme (Ispanaklı),Spinach gozleme,any,TURKOMP_OR_RECIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_362,Gözleme (Peynirli),Cheese gozleme,any,TURKOMP_OR_RECIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_363,Kumpir,Kumpir stuffed potato,any,TURKOMP_OR_RECIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_364,Köfte (Ev Usulü),Homemade meatballs,any,TURKOMP_OR_RECIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_365,Fasulye Pilaki,Bean pilaki,any,TURKOMP_OR_RECIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_366,Zeytinyağlı Fasulye,Green beans in olive oil,any,TURKOMP_OR_RECIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_367,Zeytinyağlı Enginar,Artichoke in olive oil,any,TURKOMP_OR_RECIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_368,Zeytinyağlı Barbunya,Kidney beans in olive oil,any,TURKOMP_OR_RECIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_369,Hünkar Beğendi,Hunkar begendi,any,TURKOMP_OR_RECIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_370,Etli Nohut,Chickpeas with meat,any,TURKOMP_OR_RECIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_371,Sarma (Yaprak),Stuffed grape leaves,any,TURKOMP_OR_RECIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_372,Cacık,Cacik yogurt dip,any,TURKOMP_OR_RECIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_373,Tarator,Tarator walnut sauce,any,TURKOMP_OR_RECIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_374,Tantuni,Tantuni wrap,any,TURKOMP_OR_RECIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_375,Kokoreç,Kokorec,any,TURKOMP_OR_RECIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_376,Midye Dolma,Stuffed mussels,any,TURKOMP_OR_RECIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_377,Reçel (Çilek),Strawberry jam,any,TURKOMP_OR_RECIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_378,Fransız Tostu,French toast,any,TURKOMP_OR_RECIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_379,Sahanda Sucuk,Sucuk pan-fried,fried,TURKOMP_OR_RECIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_380,Sahanda Yumurta,Pan fried eggs,fried,TURKOMP_OR_RECIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_381,Omlet (Peynirli),Cheese omelette,any,TURKOMP_OR_RECIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_382,Omlet (Sebzeli),Vegetable omelette,any,TURKOMP_OR_RECIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_383,Granola Kase,Granola bowl,any,TURKOMP_OR_RECIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_384,Peynir-Zeytin Tabağı,Cheese olive plate,any,TURKOMP_OR_RECIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_385,Bal,Honey,any,USDA,255,Honey,Bal,Tatlı,304,0.3,82.4,0,0.2,82.12,4,85,240,"Almonds, Blanched, Honey Roasted","Badem, beyazlatılmış, ballı kavrulmuş",Kuruyemiş ve Tohum,594,18.17,27.9,49.9,13.7,0,130,58.5,262,Honey Smoked Ham,Ballı Füme Jambon,Et ve Tavuk,122,17.93,7.27,2.37,0,0,900,58.5,can_update_from_usda,"Strong USDA match — name, state, and category align; quick human confirm then import."
wl_386,Tahin-Pekmez,Tahini molasses,any,TURKOMP_OR_RECIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_387,Pancake,Pancake,any,TURKOMP_OR_RECIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_388,Waffle,Waffle,any,TURKOMP_OR_RECIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_389,Galeta,Cracker plain,any,USDA,2085,Bread Crumbs,Galeta unu,Tahıl ve Ekmek,266,8.85,49.42,3.33,2.7,5.67,490,21.6667,,,,,,,,,,,,,,,,,,,,,,,,,wrong_or_weak_match,Weak name/category alignment — do not auto-import.
wl_390,Kurabiye (Ev Yapımı),Homemade cookie,any,TURKOMP_OR_RECIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_391,Cips (Patates),Potato chips,any,OPEN_FOOD_FACTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,open_food_facts_needed,Packaged/branded product — use Open Food Facts barcode lookup; USDA skipped.
wl_392,Mısır Cipsi,Corn chips,any,OPEN_FOOD_FACTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,open_food_facts_needed,Packaged/branded product — use Open Food Facts barcode lookup; USDA skipped.
wl_393,Protein Bar,Protein bar,any,OPEN_FOOD_FACTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,open_food_facts_needed,Packaged/branded product — use Open Food Facts barcode lookup; USDA skipped.
wl_394,Granola Bar,Granola bar,any,OPEN_FOOD_FACTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,open_food_facts_needed,Packaged/branded product — use Open Food Facts barcode lookup; USDA skipped.
wl_395,Popcorn (Tuzsuz),Popcorn unsalted,plain,USDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_source_match,No USDA candidates passed strict scoring filters.
wl_396,Bisküvi (Petibör),Tea biscuit,any,OPEN_FOOD_FACTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,open_food_facts_needed,Packaged/branded product — use Open Food Facts barcode lookup; USDA skipped.
wl_397,Çikolata (Sütlü),Milk chocolate,any,OPEN_FOOD_FACTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,open_food_facts_needed,Packaged/branded product — use Open Food Facts barcode lookup; USDA skipped.
wl_398,Dondurma (Sade Vanilya),Vanilla ice cream,any,OPEN_FOOD_FACTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,open_food_facts_needed,Packaged/branded product — use Open Food Facts barcode lookup; USDA skipped.
wl_399,Baklava,Baklava,any,TURKOMP_OR_RECIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_400,Künefe,Kunefe,any,TURKOMP_OR_RECIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_401,Sütlaç,Sutlac rice pudding,any,TURKOMP_OR_RECIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_402,Kazandibi,Kazandibi,any,TURKOMP_OR_RECIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_403,Revani,Revani semolina cake,any,TURKOMP_OR_RECIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_404,Lokma,Lokma,any,TURKOMP_OR_RECIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_405,Helva,Halva,any,TURKOMP_OR_RECIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_406,Tiramisu,Tiramisu,any,TURKOMP_OR_RECIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_407,Cheesecake,Cheesecake,any,TURKOMP_OR_RECIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
wl_408,Brownie,Brownie,any,TURKOMP_OR_RECIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recipe_or_turkomp_needed,Turkish dish or recipe-based item — TürKomp or ingredient recipe; USDA skipped.
